Heading,Author,publication_date,Source,content,Link,Category
Recording of statement with leader Mahara complete,By Rastriya Samachar Samiti,"11:30 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The recording of the statement from Krishna Bahadur Mahara, vice chairman of CPN (Maoist Centre), has been completed today. Mahara is under police custody for investigation related to the gold smuggling scam. Related Articles Maoist Centre pulls out its support to Sudurpaschim province government Maoist Centre withdraws support to Gandaki province government The chief of the District Attorney's Office, Joint Attorney Sandesh Shrestha, shared that the process of recording statements, which began on Wednesday, has been completed today. After the completion of recording the statement, he was re-admitted to the Norvic Hospital in the capital, according to the Central Investigation Bureau of the Nepal Police. Due to poor health, the court ordered him to be kept in the hospital. The former Speaker of the House of Representatives (HoR) was arrested on March 18 from Kapilvastu district and is under judicial custody for four days. CIB spokesperson Superintendent of Police Hobindra Bogati said that further necessary procedures will be initiated against him Friday. Mahara was arrested by police for investigation as his name was linked to Chinese nationals involved in the smuggling of 61 kg of gold that was hidden in the brake shoes of a scooter on July 18 last year and 9 kg of gold that was brought concealed in an electronic cigarette (vape) in December 2023. Prior to this, also, the CIB had recorded his statement but did not complete the due process. In the same case, Mahara's son Rahul is currently in custody pending trial. Meanwhile, in the case of embezzlement of land of the Bansbari Shoe Factory, CIB recorded the statement of lawmaker Binod Chaudhary in the presence of the District Public Prosecutor. Talking to the media after giving his statement, Chaudhary claimed that the process was just a stunt. Saying that the best model of PPP has been politicized, he said that the idea of connecting him to the case was of a distorted mentality. The CIB had informed Speaker Devraj Ghimire through the Parliament Secretariat about the ongoing investigation of billionaire Chaudhary. #Krishna Bahadur Mahara",https://thehimalayantimes.com/nepal/recording-of-statement-with-leader-mahara-complete,nepal
Heading,Author,publication_date,Source,content,Link,Category
World Happiness Report places Nepal in 93rd ranking,By Rastriya Samachar Samiti,"10:45 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The World Happiness Report for 2024, released on Wednesday, has placed Nepal in the 93rd rank out of 143 countries listed. Finland has secured the top rank for the seventh consecutive year. ""The top 10 countries have largely remained unchanged since before COVID. Finland maintains its top position, with Denmark closely behind, and all five Nordic countries in the top 10. However, there have been more changes in the next 10, with Eastern European transition countries such as Chechnya, Lithuania, and Slovenia experiencing increased happiness. As a result, the United States and Germany have fallen to 23rd and 24th place in the rankings,"" the report, prepared in partnership with Gallup, the Oxford Wellbeing Research Centre, and the UN Sustainable Development Solutions Network, stated. The report highlights that life satisfaction generally declines from childhood through adolescence into adulthood in most countries. Globally, young people aged 15-24 still report higher life satisfaction than older adults. ""However, this gap is narrowing in Western Europe and has recently reversed in North America due to a decline in life satisfaction among the young. Conversely, in Sub-Saharan Africa, life satisfaction among the young has increased."" Overall, globally, young people aged 15-24 have experienced improved life satisfaction between 2006 and 2019, with stability in life satisfaction since then. #World Happiness Report",https://thehimalayantimes.com/nepal/world-happiness-report-places-nepal-in-93rd-ranking,nepal
Heading,Author,publication_date,Source,content,Link,Category
World Happiness Report places Nepal in 93rd ranking,By Rastriya Samachar Samiti,"10:45 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The World Happiness Report for 2024, released on Wednesday, has placed Nepal in the 93rd rank out of 143 countries listed. Finland has secured the top rank for the seventh consecutive year. ""The top 10 countries have largely remained unchanged since before COVID. Finland maintains its top position, with Denmark closely behind, and all five Nordic countries in the top 10. However, there have been more changes in the next 10, with Eastern European transition countries such as Chechnya, Lithuania, and Slovenia experiencing increased happiness. As a result, the United States and Germany have fallen to 23rd and 24th place in the rankings,"" the report, prepared in partnership with Gallup, the Oxford Wellbeing Research Centre, and the UN Sustainable Development Solutions Network, stated. The report highlights that life satisfaction generally declines from childhood through adolescence into adulthood in most countries. Globally, young people aged 15-24 still report higher life satisfaction than older adults. ""However, this gap is narrowing in Western Europe and has recently reversed in North America due to a decline in life satisfaction among the young. Conversely, in Sub-Saharan Africa, life satisfaction among the young has increased."" Overall, globally, young people aged 15-24 have experienced improved life satisfaction between 2006 and 2019, with stability in life satisfaction since then. #World Happiness Report",https://thehimalayantimes.com/nepal/world-happiness-report-places-nepal-in-93rd-ranking,nepal
Heading,Author,publication_date,Source,content,Link,Category
World Happiness Report places Nepal in 93rd ranking,By Rastriya Samachar Samiti,"10:45 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The World Happiness Report for 2024, released on Wednesday, has placed Nepal in the 93rd rank out of 143 countries listed. Finland has secured the top rank for the seventh consecutive year. ""The top 10 countries have largely remained unchanged since before COVID. Finland maintains its top position, with Denmark closely behind, and all five Nordic countries in the top 10. However, there have been more changes in the next 10, with Eastern European transition countries such as Chechnya, Lithuania, and Slovenia experiencing increased happiness. As a result, the United States and Germany have fallen to 23rd and 24th place in the rankings,"" the report, prepared in partnership with Gallup, the Oxford Wellbeing Research Centre, and the UN Sustainable Development Solutions Network, stated. The report highlights that life satisfaction generally declines from childhood through adolescence into adulthood in most countries. Globally, young people aged 15-24 still report higher life satisfaction than older adults. ""However, this gap is narrowing in Western Europe and has recently reversed in North America due to a decline in life satisfaction among the young. Conversely, in Sub-Saharan Africa, life satisfaction among the young has increased."" Overall, globally, young people aged 15-24 have experienced improved life satisfaction between 2006 and 2019, with stability in life satisfaction since then. #World Happiness Report",https://thehimalayantimes.com/nepal/world-happiness-report-places-nepal-in-93rd-ranking,nepal
Heading,Author,publication_date,Source,content,Link,Category
Home Ministry issues 21-point directives,By Rastriya Samachar Samiti,"10:22 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The Home Ministry has issued a 21-point directive to the District Administration Offices (DAOs) in all 77 districts of the country. Related Articles Pakistan's lawmakers pick Asif Ali Zardari as the country's president for a second time A timeline of Haiti's gang violence and how the country got to where it is In accordance with a ministerial decision dated March 20, the Ministry has issued these directives to the DAOs, which represent the government of Nepal. The aim is to enhance citizen trust by actively addressing issues related to peace, security, service delivery, good governance, regulations, coordination, and facilitation. These directives were issued following instructions from Deputy Prime Minister and Home Minister Rabi Lamichhane, aimed at improving the execution of local administration tasks to instill confidence among the populace, as reported by Minister Lamichhane's Secretariat. The 21-point directives cover various issues, including maintaining peace and security, crime control (including cybercrime and financial crime), responsible use of social media, road safety and accident reduction, revenue leak prevention, efficient service delivery, complaints management, employee behavior and discipline, protection of government and public property, and coordination and facilitation of development activities. Home Minister Lamichhane has urged senior officials to assess the implementation of the Ministry's directives. Additionally, he has instructed frontline employees to remain impartial while delivering services. #Home Ministry",https://thehimalayantimes.com/nepal/home-ministry-issues-21-point-directives,nepal
Heading,Author,publication_date,Source,content,Link,Category
Home Ministry issues 21-point directives,By Rastriya Samachar Samiti,"10:22 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The Home Ministry has issued a 21-point directive to the District Administration Offices (DAOs) in all 77 districts of the country. Related Articles Pakistan's lawmakers pick Asif Ali Zardari as the country's president for a second time A timeline of Haiti's gang violence and how the country got to where it is In accordance with a ministerial decision dated March 20, the Ministry has issued these directives to the DAOs, which represent the government of Nepal. The aim is to enhance citizen trust by actively addressing issues related to peace, security, service delivery, good governance, regulations, coordination, and facilitation. These directives were issued following instructions from Deputy Prime Minister and Home Minister Rabi Lamichhane, aimed at improving the execution of local administration tasks to instill confidence among the populace, as reported by Minister Lamichhane's Secretariat. The 21-point directives cover various issues, including maintaining peace and security, crime control (including cybercrime and financial crime), responsible use of social media, road safety and accident reduction, revenue leak prevention, efficient service delivery, complaints management, employee behavior and discipline, protection of government and public property, and coordination and facilitation of development activities. Home Minister Lamichhane has urged senior officials to assess the implementation of the Ministry's directives. Additionally, he has instructed frontline employees to remain impartial while delivering services. #Home Ministry",https://thehimalayantimes.com/nepal/home-ministry-issues-21-point-directives,nepal
Heading,Author,publication_date,Source,content,Link,Category
Home Ministry issues 21-point directives,By Rastriya Samachar Samiti,"10:22 pm Mar 21, 2024",Himalayn times,"KATHMANDU, MARCH 21 The Home Ministry has issued a 21-point directive to the District Administration Offices (DAOs) in all 77 districts of the country. Related Articles Pakistan's lawmakers pick Asif Ali Zardari as the country's president for a second time A timeline of Haiti's gang violence and how the country got to where it is In accordance with a ministerial decision dated March 20, the Ministry has issued these directives to the DAOs, which represent the government of Nepal. The aim is to enhance citizen trust by actively addressing issues related to peace, security, service delivery, good governance, regulations, coordination, and facilitation. These directives were issued following instructions from Deputy Prime Minister and Home Minister Rabi Lamichhane, aimed at improving the execution of local administration tasks to instill confidence among the populace, as reported by Minister Lamichhane's Secretariat. The 21-point directives cover various issues, including maintaining peace and security, crime control (including cybercrime and financial crime), responsible use of social media, road safety and accident reduction, revenue leak prevention, efficient service delivery, complaints management, employee behavior and discipline, protection of government and public property, and coordination and facilitation of development activities. Home Minister Lamichhane has urged senior officials to assess the implementation of the Ministry's directives. Additionally, he has instructed frontline employees to remain impartial while delivering services. #Home Ministry",https://thehimalayantimes.com/nepal/home-ministry-issues-21-point-directives,nepal
Heading,Author,publication_date,Source,content,Link,Category
Only 27pc population has access to pure drinking water,By Rastriya Samachar Samiti,"04:45 pm Mar 23, 2024",Himalayn times,"KATHMANDU, MARCH 23 It is found that only 27 per cent of the total population of the country has access to pure drinking water, according to the Ministry of Water Supply and Sanitation. Related Articles 20 per cent people living below poverty line, Statistics Office says Water birds of 41 species found in Narayani river area Seventy-three per cent of the population is deprived of this facility in lack of minerals including iron in water sources owing to the dilapidated water pipeline and water tank of more than 100 years. Sources of drinking water become more polluted during times of natural disasters like landslide and flood which affects people's health. According to doctors, drinking unfiltered and untreated water due to lack of public awareness has serious impact on public health. Under-Secretary at the Ministry, Madhu Timalsena, said the ministry was working to increase people's access to pure drinking water. Problem has surfaced in distribution of clean drinking water as water sources have become polluted due to distribution of water from pipelines installed some120 years ago, he shared. Timalsena, however, urged people in Kathmandu to drink water supplied by Melamchi drinking water project without any doubt as it is in accordance with standards of the World Health Organisation. He suggested to drinking underground water only after testing it as the iron content in the underground water is generally high. People can suffer from different diseases and infections like diarrhoea, vomiting, jaundice, typhoid and cholera as well as the high risk of hepatitis 'A' and 'E' due to consumption of polluted drinking water, shared doctors. Similarly, infectious disease Specialist Dr Sher Bahadur Pun suggested one and all to drink water only after purifying or boiling it, stating that serious problems might arise in public health due to consumption of contaminated water. ""Back 20 years ago, people used to die suffering from cholera due to drinking polluted water. People are losing their lives due to consumption of polluted water even these days,"" he said, referring to the lack of access to pure drinking water. According to Dr Pun, water is more polluted after monsoon-induced disasters like floods and landslides, and drinking the polluted water will cause water-borne communicable diseases as cholera, diahhroea, hepatitis, dysentery and others. Public health expert Dr Sameer Adhikari warned against using contaminated water in view of the public health. He suggested keeping the water sources clean and drinking boiled water and using clean water to wash fruits and vegetables. Rajendra Aryal, the President of Federation of Drinking Water and Sanitation Users Nepal, said the constitution has made provision that all citizens have the right to potable drinking water as their fundamental right. However, he complained that this fundamental right was not implemented in an effective manner. Aryal called on the government to give priority, in the budget for the upcoming fiscal year 2024/25, to programmes related to access to quality drinking water to all. ""Still many consumers have to line up for hours to collect water, and on top of this, they do not have access to pure water. Programmes for distributing clean drinking water should be moved ahead through collaboration among all the three tiers of the government,"" he emphasized. As per the National Census Report, 2021, 34.6 percent of the total 6 million 660 thousand and 841 households use taps/pipe water within the premises of their homes while 22.4 percent used taps/pipe water outside of the premises of their homes and 29.8 percent used water from tube well/hand pump. Similarly, the Report states that 1.5 percent of the total 6 million 660 thousand and 841 households used water drawn from covered wells, 3.9 percent used water from spring taps while 4.6 percent used jar and bottle water. It is stated in the report that 2.1 percent of the total 6 million 660 thousand and 841 households use open well water as their main source of water while 0.4 percent used water directly collected from river and streams. In this context, the government has also adopted the Global Sustainable Development Goal 6 to ensure the availability and sustainability management of water and sanitation for all. By 2030, the government aims to increase the number of people using safe drinking water to at least 90%. Similarly, UNICEF's new country programme (2018-2022) in Nepal initiated efforts in WASH programmes to secure enhanced and equitable access to safe and sustainable drinking water, sanitation services, and improved hygiene practices for children and their families. This programme is guided by WASH Sector Development Plan (2016 - 2030). It supports improving water quality through strengthening the water regulatory body, implementing water safety plans, and raising community awareness on household-level water treatment. #drinking water",https://thehimalayantimes.com/nepal/only-27pc-population-has-access-to-pure-drinking-water,nepal
Heading,Author,publication_date,Source,content,Link,Category
Only 27pc population has access to pure drinking water,By Rastriya Samachar Samiti,"04:45 pm Mar 23, 2024",Himalayn times,"KATHMANDU, MARCH 23 It is found that only 27 per cent of the total population of the country has access to pure drinking water, according to the Ministry of Water Supply and Sanitation. Related Articles 20 per cent people living below poverty line, Statistics Office says Water birds of 41 species found in Narayani river area Seventy-three per cent of the population is deprived of this facility in lack of minerals including iron in water sources owing to the dilapidated water pipeline and water tank of more than 100 years. Sources of drinking water become more polluted during times of natural disasters like landslide and flood which affects people's health. According to doctors, drinking unfiltered and untreated water due to lack of public awareness has serious impact on public health. Under-Secretary at the Ministry, Madhu Timalsena, said the ministry was working to increase people's access to pure drinking water. Problem has surfaced in distribution of clean drinking water as water sources have become polluted due to distribution of water from pipelines installed some120 years ago, he shared. Timalsena, however, urged people in Kathmandu to drink water supplied by Melamchi drinking water project without any doubt as it is in accordance with standards of the World Health Organisation. He suggested to drinking underground water only after testing it as the iron content in the underground water is generally high. People can suffer from different diseases and infections like diarrhoea, vomiting, jaundice, typhoid and cholera as well as the high risk of hepatitis 'A' and 'E' due to consumption of polluted drinking water, shared doctors. Similarly, infectious disease Specialist Dr Sher Bahadur Pun suggested one and all to drink water only after purifying or boiling it, stating that serious problems might arise in public health due to consumption of contaminated water. ""Back 20 years ago, people used to die suffering from cholera due to drinking polluted water. People are losing their lives due to consumption of polluted water even these days,"" he said, referring to the lack of access to pure drinking water. According to Dr Pun, water is more polluted after monsoon-induced disasters like floods and landslides, and drinking the polluted water will cause water-borne communicable diseases as cholera, diahhroea, hepatitis, dysentery and others. Public health expert Dr Sameer Adhikari warned against using contaminated water in view of the public health. He suggested keeping the water sources clean and drinking boiled water and using clean water to wash fruits and vegetables. Rajendra Aryal, the President of Federation of Drinking Water and Sanitation Users Nepal, said the constitution has made provision that all citizens have the right to potable drinking water as their fundamental right. However, he complained that this fundamental right was not implemented in an effective manner. Aryal called on the government to give priority, in the budget for the upcoming fiscal year 2024/25, to programmes related to access to quality drinking water to all. ""Still many consumers have to line up for hours to collect water, and on top of this, they do not have access to pure water. Programmes for distributing clean drinking water should be moved ahead through collaboration among all the three tiers of the government,"" he emphasized. As per the National Census Report, 2021, 34.6 percent of the total 6 million 660 thousand and 841 households use taps/pipe water within the premises of their homes while 22.4 percent used taps/pipe water outside of the premises of their homes and 29.8 percent used water from tube well/hand pump. Similarly, the Report states that 1.5 percent of the total 6 million 660 thousand and 841 households used water drawn from covered wells, 3.9 percent used water from spring taps while 4.6 percent used jar and bottle water. It is stated in the report that 2.1 percent of the total 6 million 660 thousand and 841 households use open well water as their main source of water while 0.4 percent used water directly collected from river and streams. In this context, the government has also adopted the Global Sustainable Development Goal 6 to ensure the availability and sustainability management of water and sanitation for all. By 2030, the government aims to increase the number of people using safe drinking water to at least 90%. Similarly, UNICEF's new country programme (2018-2022) in Nepal initiated efforts in WASH programmes to secure enhanced and equitable access to safe and sustainable drinking water, sanitation services, and improved hygiene practices for children and their families. This programme is guided by WASH Sector Development Plan (2016 - 2030). It supports improving water quality through strengthening the water regulatory body, implementing water safety plans, and raising community awareness on household-level water treatment. #drinking water",https://thehimalayantimes.com/nepal/only-27pc-population-has-access-to-pure-drinking-water,nepal
Heading,Author,publication_date,Source,content,Link,Category
Russia detains suspects in an attack that left at least 115 dead in a Moscow concert hall,By Associated Press,"04:38 pm Mar 23, 2024",Himalayn times,"MOSCOW, MARCH 23 Russian authorities detained 11 people, state media reported Saturday, after gunmen stormed a concert hall in Moscow in a grisly attack that left at least 115 people dead. Related Articles At least 26 dead and 11 missing after flash floods and landslides on Indonesia's Sumatra island Rock band critical of Putin is detained in Thailand, fearful of deportation to Russia Russia's Investigative Committee said four of those detained were directly involved in the attack that left the sprawling shopping mall and music venue smoldering with a collapsed roof. Russian agencies appeared to suggest the attack was linked to Ukraine even though the Islamic State group claimed responsibility in a statement. A U.S. intelligence official told The Associated Press that U.S. agencies had confirmed that that group was responsible for the attack. The four suspects were stopped in the Bryansk region of western Russia, ""not far from the border with Ukraine,"" Russia's Investigative Committee said. They planned to cross the border into Ukraine and ""had contacts"" there, state news agency Tass said, citing Russia's FSB. The head of the FSB briefed President Vladimir Putin on the arrests on Saturday, according to Tass. The attack came just days after Putin cemented his grip on power in a highly orchestrated electoral landslide. The attack was the deadliest in Russia in years and came as the country's fight in Ukraine dragged into a third year. Shortly after the attack, some Russian lawmakers pointed the finger at Ukraine. Mykhailo Podolyak, an adviser to Ukrainian President Volodymyr Zelenskyy, denied any involvement. ""Ukraine has never resorted to the use of terrorist methods,"" he posted on X, formerly Twitter. ""Everything in this war will be decided only on the battlefield."" Images shared by Russian state media Saturday showed a fleet of emergency vehicles still gathered outside the ruins of Crocus City Hall, which had a capacity of more than 6,000 people in Krasnogorsk, on Moscow's western edge. Videos posted online showed gunmen in the venue shooting civilians at point-blank range. The roof of the theater, where crowds had gathered Friday for a performance by the Russian rock band Picnic, collapsed in the early hours of Saturday morning as firefighters spent hours fighting a fire that erupted during the attack. In a statement posted by its Aamaq news agency, the Islamic State's affiliate in Afghanistan said it had attacked a large gathering of ""Christians"" in Krasnogorsk. It was not immediately possible to verify the authenticity of the claim. A U.S. intelligence official told the AP that U.S. intelligence agencies had gathered information in recent weeks that the IS branch was planning an attack in Moscow, and that U.S. officials had privately shared the intelligence earlier this month with Russian officials. The official was briefed on the matter but was not authorized to publicly discuss the intelligence information and spoke to the AP on condition of anonymity. Messages of outrage, shock and support for those affected have since streamed in from around the world. On Friday, the U.N. Security Council condemned ""the heinous and cowardly terrorist attack"" and underlined the need for the perpetrators to be held accountable. U.N. Secretary-General Antonio Guterres also condemned the terrorist attack ""in the strongest possible terms,"" his spokesman said. Meanwhile, in Moscow itself, hundreds of people stood in line Saturday morning to donate blood and plasma, Russia's health ministry said. Putin, who extended his grip on Russia for another six years in this week's presidential vote after a sweeping crackdown on dissent, had publicly denounced the Western warnings of a potential terrorist attack as an attempt to intimidate Russians. ""All that resembles open blackmail and an attempt to frighten and destabilize our society,"" he said earlier this week. In October 2015, a bomb planted by the Islamic State downed a Russian passenger plane over Sinai, killing all 224 people on board, most of them Russian vacation-goers returning from Egypt. The group, which operates mainly in Syria and Iraq but also in Afghanistan and Africa, also has claimed several attacks in Russia's volatile Caucasus and other regions in the past years. It recruited fighters from Russia and other parts of the former Soviet Union. #Moscow terrorist attack #concert hall",https://thehimalayantimes.com/world/russia-detains-suspects-in-an-attack-that-left-at-least-115-dead-in-a-moscow-concert-hall,world
Heading,Author,publication_date,Source,content,Link,Category
Russia detains suspects in an attack that left at least 115 dead in a Moscow concert hall,By Associated Press,"04:38 pm Mar 23, 2024",Himalayn times,"MOSCOW, MARCH 23 Russian authorities detained 11 people, state media reported Saturday, after gunmen stormed a concert hall in Moscow in a grisly attack that left at least 115 people dead. Related Articles At least 26 dead and 11 missing after flash floods and landslides on Indonesia's Sumatra island Rock band critical of Putin is detained in Thailand, fearful of deportation to Russia Russia's Investigative Committee said four of those detained were directly involved in the attack that left the sprawling shopping mall and music venue smoldering with a collapsed roof. Russian agencies appeared to suggest the attack was linked to Ukraine even though the Islamic State group claimed responsibility in a statement. A U.S. intelligence official told The Associated Press that U.S. agencies had confirmed that that group was responsible for the attack. The four suspects were stopped in the Bryansk region of western Russia, ""not far from the border with Ukraine,"" Russia's Investigative Committee said. They planned to cross the border into Ukraine and ""had contacts"" there, state news agency Tass said, citing Russia's FSB. The head of the FSB briefed President Vladimir Putin on the arrests on Saturday, according to Tass. The attack came just days after Putin cemented his grip on power in a highly orchestrated electoral landslide. The attack was the deadliest in Russia in years and came as the country's fight in Ukraine dragged into a third year. Shortly after the attack, some Russian lawmakers pointed the finger at Ukraine. Mykhailo Podolyak, an adviser to Ukrainian President Volodymyr Zelenskyy, denied any involvement. ""Ukraine has never resorted to the use of terrorist methods,"" he posted on X, formerly Twitter. ""Everything in this war will be decided only on the battlefield."" Images shared by Russian state media Saturday showed a fleet of emergency vehicles still gathered outside the ruins of Crocus City Hall, which had a capacity of more than 6,000 people in Krasnogorsk, on Moscow's western edge. Videos posted online showed gunmen in the venue shooting civilians at point-blank range. The roof of the theater, where crowds had gathered Friday for a performance by the Russian rock band Picnic, collapsed in the early hours of Saturday morning as firefighters spent hours fighting a fire that erupted during the attack. In a statement posted by its Aamaq news agency, the Islamic State's affiliate in Afghanistan said it had attacked a large gathering of ""Christians"" in Krasnogorsk. It was not immediately possible to verify the authenticity of the claim. A U.S. intelligence official told the AP that U.S. intelligence agencies had gathered information in recent weeks that the IS branch was planning an attack in Moscow, and that U.S. officials had privately shared the intelligence earlier this month with Russian officials. The official was briefed on the matter but was not authorized to publicly discuss the intelligence information and spoke to the AP on condition of anonymity. Messages of outrage, shock and support for those affected have since streamed in from around the world. On Friday, the U.N. Security Council condemned ""the heinous and cowardly terrorist attack"" and underlined the need for the perpetrators to be held accountable. U.N. Secretary-General Antonio Guterres also condemned the terrorist attack ""in the strongest possible terms,"" his spokesman said. Meanwhile, in Moscow itself, hundreds of people stood in line Saturday morning to donate blood and plasma, Russia's health ministry said. Putin, who extended his grip on Russia for another six years in this week's presidential vote after a sweeping crackdown on dissent, had publicly denounced the Western warnings of a potential terrorist attack as an attempt to intimidate Russians. ""All that resembles open blackmail and an attempt to frighten and destabilize our society,"" he said earlier this week. In October 2015, a bomb planted by the Islamic State downed a Russian passenger plane over Sinai, killing all 224 people on board, most of them Russian vacation-goers returning from Egypt. The group, which operates mainly in Syria and Iraq but also in Afghanistan and Africa, also has claimed several attacks in Russia's volatile Caucasus and other regions in the past years. It recruited fighters from Russia and other parts of the former Soviet Union. #Moscow terrorist attack #concert hall",https://thehimalayantimes.com/world/russia-detains-suspects-in-an-attack-that-left-at-least-115-dead-in-a-moscow-concert-hall,world
Heading,Author,publication_date,Source,content,Link,Category
Gold price retreat after record high; Silver follows suit,By THT Online,"11:57 am Mar 22, 2024",Himalayn times,"KATHMANDU, MARCH 22 The gold price, which soared to new heights in the domestic market on Thursday, reaching Rs 127,800 per tola, took a sharp downturn on Friday, plummeting by Rs 1,300 per tola. Related Articles Gold price increase by Rs 700 per tola, silver follows with Rs 5 gain Gold price dip by Rs 1,000 per tola; Silver follows suit On Thursday, gold had surged by Rs 2,600 per tola from its Wednesday rate of Rs 125,200, setting a fresh benchmark in the Nepali gold market. However, its upward trajectory faltered the next day, as it lost some of its recent gains. According to the Federation of Nepal Gold and Silver Dealers' Association, fine gold is currently being traded at Rs 126,500 per tola, while tejabi gold stands at Rs 125,900 per tola. Meanwhile, silver, which also experienced a significant surge on Thursday, gaining Rs 35 per tola, mirrored the gold price trend by slipping Rs 55 per tola on Friday. The current trading rate for silver is Rs 1,500 per tola, marking a notable drop from its previous rate of Rs 1,555 per tola. #gold price",https://thehimalayantimes.com/business/gold-price-retreat-after-record-high-silver-follows-suit,business
Heading,Author,publication_date,Source,content,Link,Category
Gold price retreat after record high; Silver follows suit,By THT Online,"11:57 am Mar 22, 2024",Himalayn times,"KATHMANDU, MARCH 22 The gold price, which soared to new heights in the domestic market on Thursday, reaching Rs 127,800 per tola, took a sharp downturn on Friday, plummeting by Rs 1,300 per tola. Related Articles Gold price increase by Rs 700 per tola, silver follows with Rs 5 gain Gold price dip by Rs 1,000 per tola; Silver follows suit On Thursday, gold had surged by Rs 2,600 per tola from its Wednesday rate of Rs 125,200, setting a fresh benchmark in the Nepali gold market. However, its upward trajectory faltered the next day, as it lost some of its recent gains. According to the Federation of Nepal Gold and Silver Dealers' Association, fine gold is currently being traded at Rs 126,500 per tola, while tejabi gold stands at Rs 125,900 per tola. Meanwhile, silver, which also experienced a significant surge on Thursday, gaining Rs 35 per tola, mirrored the gold price trend by slipping Rs 55 per tola on Friday. The current trading rate for silver is Rs 1,500 per tola, marking a notable drop from its previous rate of Rs 1,555 per tola. #gold price",https://thehimalayantimes.com/business/gold-price-retreat-after-record-high-silver-follows-suit,business
Heading,Author,publication_date,Source,content,Link,Category
Heading not found,author not found,date not found,Himalayn times,contetnt not found,https://thehimalayantimes.com/world,world
Heading,Author,publication_date,Source,content,Link,Category
Heading not found,author not found,date not found,Himalayn times,contetnt not found,https://thehimalayantimes.com/morearticles/World,morearticles
Heading,Author,publication_date,Source,content,Link,Category
"Russia attacks Ukrainian electrical power facilities, including major hydroelectric plant",By Associated Press,"03:27 pm Mar 22, 2024",Himalayn times,"KYIV, MARCH 22 Russia attacked electrical power facilities in much of Ukraine, including the country's largest hydroelectric plant, causing widespread outages and killing at least three people, officials said Friday. Related Articles Putin is set to win 6 more years in power. Here's how it will affect the war and Russia's relations Ukrainian troops pull back again as Russia's onslaught pushes ahead in eastern Ukraine Energy Minister German Galushchenko said the nighttime drone and rocket attacks were ""the largest attack on the Ukrainian energy sector in recent times. The goal is not just to damage, but to try again, like last year, to cause a large-scale disruption of the country's energy system."" The attacks caused a fire at the Dnipro Hydroelectric Station, which supplies electricity to the Zaporizhzhia Nuclear Power Plant, Europe's largest nuclear power installation. The main 750-kilovolt power line to the plant was cut off, International Atomic Energy Agency head Rafael Grossi said early Friday. A lower-power backup line was working, he said. The plant is occupied by Russian troops, and fighting around the plant has been a constant concern because of the potential for a nuclear accident. The dam at the hydroelectric station was not in danger of breaching, the country's hydroelectric authority said. A dam breach could not only disrupt supplies to the nuclear plant but would potentially cause severe flooding similar to what occurred last year when a major dam at Kakhovka further down the Dnieper collapsed. One person was killed and at least eight injured in the Russian attack, said Zaporizhzhia regional governor Ivan Fedorov. Attacks on energy facilities in the Kharkiv region caused blackouts, and other attacks were reported in areas of western Ukraine far from the front lines. Two people died in the Khmelnytskyi region, according to the Internal Affairs Ministry. ""The world sees the targets of Russian terrorists as clearly as possible: power plants and energy supply lines, a hydroelectric dam, ordinary residential buildings, even a trolleybus. Russia is fighting against the ordinary life of people,"" President Volodymyr Zelenskyy said Friday on the Telegram messaging app. Russian officials said Friday that one person died and at least three were injured in Ukrainian shelling of areas near the border. The governor of the Belgorod region, Vyacheslav Gladkov, said a woman was killed when a shell hit nearby while she was walking her dogs and that two others were injured. The town of Tetkino in the Kursk region was shelled, injuring one person, said Gov. Roman Starovoit. Both regions have been subject to shelling and drone attacks in recent weeks and officials have said that attempts by Ukrainian fighters to cross into Russian territory have been repelled. #Russia-Ukraine war",https://thehimalayantimes.com/world/russia-attacks-ukrainian-electrical-power-facilities-including-major-hydroelectric-plant,world
Heading,Author,publication_date,Source,content,Link,Category
